language,prompt_name,prompt_type,is_reasoning,combined_prompt_type,is_preamble,input_text,bleu_1gram,bleu_2gram,bleu_3gram,bleu_4gram,avg_bleu
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.7333333333333333,0.6473388749701496,0.5814809896495694,0.5038920485259633,0.6165113116197539
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.5714285714285714,0.5135525910130955,0.48252113480269265,0.44710186192584195,0.5036510397925503
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.16363636363636364,0.14564381625088382,0.13663174931529432,0.12326975573451894,0.14229542123426517
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.10843373493975902,0.0962109055591725,0.09034786535164169,0.08090935022038798,0.0939754640177403
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.10843373493975902,0.0962109055591725,0.09034786535164169,0.08090935022038798,0.0939754640177403
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.8,0.7928249671720919,0.7867843699874804,0.7760114635728617,0.7889052001831085
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,"the movie rogue one, with star wars characters",0.02962962962962963,0.014869991224849019,0.005792339764043276,0.003350032058409692,0.013410498169232904
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.6,0.5477225575051662,0.5207612016073497,0.49009410393069486,0.5396444657608027
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.5698222022414253,0.5136307920198175,0.483806544005391,0.45033035241661884,0.5043974726708131
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.12048192771084336,0.10841740824615753,0.09775865332954467,0.08122852545111854,0.10197162868441602
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.15,0.1334039361094399,0.12516127529095203,0.11272984846977976,0.13032376496754292
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.13636363636363635,0.12118298018003469,0.1137161103092707,0.10224003680109194,0.11837569091350843
Chinese,preamble6,Few-Shot,False,Few-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.10588235294117647,0.09393364366277242,0.0882177777685562,0.07897104990424102,0.09175120606918653
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.06382978723404255,0.05649326828660321,0.053200149277813864,0.04726669019350458,0.05519747374799105
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.5,0.316227766016838,0.19578424841096842,0.08609583710384033,0.2745269628829117
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.6875,0.6055300708194984,0.5429717480080821,0.46892438882117243,0.5762315519121882
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,"the movie rogue one, with star wars characters",0.024242424242424242,0.012158110873601293,0.004742307557054424,0.002735315301999447,0.010969539493769852
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.17647058823529413,0.15718104959867515,0.14745154518213352,0.1332358437599213,0.153584756694006
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.5,0.316227766016838,0.19578424841096842,0.08609583710384033,0.2745269628829117
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.05625,0.04976359205623749,0.04690237232885939,0.04160035047195025,0.04862907871426178
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,"the movie rogue one, with star wars characters",0.017699115044247784,0.00886920140316986,0.003467543637573909,0.001992067445091942,0.008006981882520874
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.5,0.316227766016838,0.19578424841096842,0.08609583710384033,0.2745269628829117
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.5,0.316227766016838,0.19578424841096842,0.08609583710384033,0.2745269628829117
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.5,0.316227766016838,0.19578424841096842,0.08609583710384033,0.2745269628829117
Hindi,preamble6,Few-Shot,False,Few-Shot,True,a girl and her cat are looking at a clear air shelters ad,0.4,0.2390457218668787,0.16680003509279864,0.07779637090949697,0.22091053196729357
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.7272727272727273,0.6605782590758164,0.6264841611001575,0.5900468726392808,0.6510955050219955
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.7272727272727273,0.6605782590758164,0.6264841611001575,0.5900468726392808,0.6510955050219955
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.5833333333333334,0.46056618647183833,0.40292365707340405,0.3448444257953326,0.4479169006684771
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.7272727272727273,0.6605782590758164,0.6264841611001575,0.5900468726392808,0.6510955050219955
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.7272727272727273,0.6605782590758164,0.6264841611001575,0.5900468726392808,0.6510955050219955
Spanish,preamble6,Few-Shot,False,Few-Shot,True,a silver elephant on a shelf and a brown bucket,0.9,0.8366600265340756,0.8084488919290386,0.7825422900366437,0.8319128021249393
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.3,0.21764287503300347,0.14082229348267794,0.0627251733901403,0.1802975854764554
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.5833333333333334,0.46056618647183833,0.40292365707340405,0.3448444257953326,0.4479169006684771
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.7692307692307693,0.6201736729460423,0.5224912311808712,0.4089601472043678,0.5802139551405125
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.6,0.5477225575051662,0.5207612016073497,0.49009410393069486,0.5396444657608027
French,preamble5,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.8181818181818182,0.8090398349558905,0.8002809201472867,0.7860753021519787,0.8033944688592436
French,preamble4,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.8181818181818182,0.8090398349558905,0.8002809201472867,0.7860753021519787,0.8033944688592436
French,preamble1,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.8181818181818182,0.8090398349558905,0.8002809201472867,0.7860753021519787,0.8033944688592436
French,preamble3,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.8181818181818182,0.8090398349558905,0.8002809201472867,0.7860753021519787,0.8033944688592436
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.5833333333333334,0.46056618647183833,0.40292365707340405,0.3448444257953326,0.4479169006684771
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.16071428571428573,0.14301938838683886,0.12633707145865722,0.10175432217862926,0.13295626693460277
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,"the movie rogue one, with star wars characters",0.020242914979757082,0.009071288347056079,0.003416934971143457,0.0019261739644036587,0.008664328065590069
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.8181818181818182,0.8090398349558905,0.8002809201472867,0.7860753021519787,0.8033944688592436
French,preamble2,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.7272727272727273,0.7135060680126758,0.7000552990300564,0.6786502681586727,0.704871090618533
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.4666666666666667,0.3162277660168379,0.20063130302379137,0.08947853200770763,0.2682510669287509
French,preamble6,Few-Shot,False,Few-Shot,True,a silver elephant on a shelf and a brown bucket,1.0,1.0,1.0,1.0,1.0
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.8181818181818182,0.8090398349558905,0.8002809201472867,0.7860753021519787,0.8033944688592436
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.7272727272727273,0.6605782590758164,0.6264841611001575,0.5900468726392808,0.6510955050219955
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.6666666666666666,0.6030226891555271,0.5697447243773885,0.5331675363405771,0.5931504041350398
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.5833333333333334,0.46056618647183833,0.40292365707340405,0.3448444257953326,0.4479169006684771
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.5333333333333333,0.3380617018914066,0.2096698749823582,0.0925159978069645,0.29339522700351567
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.10294117647058823,0.055433482115239206,0.017395628605555664,0.009199659576045625,0.04624248669185718
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.5333333333333333,0.3380617018914066,0.2096698749823582,0.0925159978069645,0.29339522700351567
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.047945205479452045,0.02571601016928803,0.00809980840783153,0.004233281630261191,0.0214985764217082
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.04697986577181208,0.02519648886195126,0.007937243368162027,0.004147175988212835,0.02106519349753455
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.20454545454545456,0.09753841331435327,0.029321331450725848,0.015331320282974655,0.0866841298983771
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.9,0.8944271909999159,0.888960273227615,0.8801117367933934,0.890874800255231
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.25,0.047673129462279626,0.02935354896563489,0.022416933501922302,0.08736090298245922
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.13636363636363635,0.10241831129983782,0.08095801398526423,0.06285596338261261,0.09564898125783776
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.08602150537634408,0.05296271413323761,0.03245911647007977,0.01360392224538088,0.04626181455626058
Chinese,preamble6,Few-Shot,False,Few-Shot,True,a silver elephant on a shelf and a brown bucket,0.075,0.043574467033059505,0.014044360104768741,0.007498419095156794,0.03502931155824626
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.5810640921796215,0.5642180635756614,0.5473831651748421,0.5210833656670609,0.5534371716492965
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.5810640921796215,0.5642180635756614,0.5473831651748421,0.5210833656670609,0.5534371716492965
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.04188481675392671,0.025716516325196656,0.007404702506777133,0.003693611000802966,0.019674911646675865
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.04022988505747127,0.02156583817955961,0.006800821847418909,0.0035461085996143465,0.018035663421016035
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.6640732482052818,0.651502901774115,0.6392209949815378,0.6196760459608335,0.643618297730442
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.5810640921796215,0.5642180635756614,0.5473831651748421,0.5210833656670609,0.5534371716492965
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,a silver elephant on a shelf and a brown bucket,0.6640732482052818,0.651502901774115,0.6392209949815378,0.6196760459608335,0.643618297730442
Hindi,preamble6,Few-Shot,False,Few-Shot,True,a silver elephant on a shelf and a brown bucket,0.5810640921796215,0.5642180635756614,0.5473831651748421,0.5210833656670609,0.5534371716492965
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.49123845184678916,0.29895820132266854,0.09916335023607761,0.05719114362491122,0.23663778675761163
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,magnificent land for sale in ubud bali tjub036,0.6666666666666666,0.408248290463863,0.29129144784395883,0.14113991930789777,0.37683658107059653
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,a girl and her cat are looking at a clear air shelters ad,0.04065040650406505,0.018253768194868927,0.006841849209182576,0.0038921055686187197,0.017409532369183814
Spanish,preamble6,Few-Shot,False,Few-Shot,True,magnificent land for sale in ubud bali tjub036,0.5,0.3779644730092272,0.29129144784395894,0.1477219991186121,0.32924447999294953
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.5810640921796215,0.4606821198071898,0.35388415534281187,0.2647795226140597,0.4151024724859207
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a silver elephant on a shelf and a brown bucket,0.4666666666666667,0.25819888974716115,0.17550463005823083,0.08085298080223222,0.2453057918185727
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,magnificent land for sale in ubud bali tjub036,0.5,0.3333333333333333,0.24382614716244752,0.1186840521952098,0.2989608831727476
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,magnificent land for sale in ubud bali tjub036,0.05434782608695652,0.03456092759456618,0.02457911997178428,0.01105056710178162,0.03113461018877215
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,magnificent land for sale in ubud bali tjub036,0.625,0.42257712736425823,0.3135508904498039,0.1561969968460128,0.37933125366501874
